Instance,Income
139222,34676.188052
139223,123743.24801599998
139224,66254.35921300002
139225,45400.564538
139226,273309.72657
139227,34762.688355000006
139228,24757.759111
139229,115901.584011
139230,54571.78804299999
139231,13731.506505499998
139232,45344.784263
139233,38488.546233
139234,64544.17451299999
139235,82298.98825700002
139236,164973.28242
139237,179855.90866000002
139238,81406.113905
139239,205950.09058999998
139240,286164.79931000003
139241,205545.04314
139242,17303.816008
139243,105961.620725
139244,40794.578503000004
139245,28156.472556000004
139246,56825.471491
139247,283622.32568000007
139248,78625.77482600001
139249,83772.323474
139250,100151.47558
139251,48116.99308199999
139252,66644.931054
139253,67259.383268
139254,86087.78445299999
139255,75294.47160799999
139256,107775.655348
139257,42082.864907
139258,119851.49495300002
139259,39370.340233
139260,343874.14591
139261,147331.02284
139262,45634.456391
139263,132330.057134
139264,274699.83195
139265,44172.136239
139266,4160.871363110001
139267,79311.29054700001
139268,15729.474986699997
139269,90870.79542
139270,118242.10485
139271,267831.38078
139272,43029.986697
139273,26052.604021
139274,31607.220301999994
139275,266724.18873
139276,29701.450028000003
139277,95955.650113
139278,246573.7796
139279,51581.191616000004
139280,78872.69565400001
139281,166599.26539000002
139282,28981.457277999998
139283,296511.37111999997
139284,29953.533860000003
139285,27697.774203
139286,17543.519725719998
139287,604390.71933
139288,20768.1367313
139289,78955.155886
139290,295265.3577
139291,77386.981293
139292,24230.69147
139293,703976.5863999999
139294,136378.311997
139295,46170.535812999995
139296,146468.365368
139297,31034.459758
139298,279215.00833000004
139299,12403.90542749
139300,30911.552998
139301,177124.55247299996
139302,323522.35442000005
139303,44229.776170000005
139304,25948.846711999995
139305,82645.934277
139306,21350.364792
139307,50559.842179
139308,25963.253764
139309,64182.479187
139310,77383.50061199997
139311,66670.60725700001
139312,58554.964745000005
139313,115197.40248700001
139314,48302.45827300001
139315,249452.94172
139316,115180.50114600002
139317,15475.165289700002
139318,311750.57513
139319,120340.284785
139320,36191.334676
139321,52912.315981
139322,86135.97511099999
139323,291843.25924
139324,16092.332848900001
139325,214100.08894
139326,8283.5149505
139327,269740.11138
139328,34640.176664
139329,43822.600997
139330,78076.17776100001
139331,389624.24675999995
139332,40380.312176
139333,3366.87115326
139334,453554.2237299999
139335,93168.95031800002
139336,45046.102419
139337,7615.231469800002
139338,84845.215935
139339,20634.574252999995
139340,18004.914946
139341,83288.12567499999
139342,26573.828907
139343,302693.95183000003
139344,31831.704704000003
139345,25933.707079
139346,306750.60203000007
139347,41432.821464
139348,15900.886045199999
139349,35744.732573
139350,81592.806538
139351,109180.620007
139352,77816.39076000001
139353,145673.61672
139354,87894.262014
139355,77852.292532
139356,13013.7572329
139357,282460.44138999993
139358,26363.405437
139359,67905.524045
139360,40769.515674
139361,23917.737956000004
139362,50674.350594
139363,34913.079578000004
139364,65312.42599399999
139365,36630.069542
139366,10638.611233
139367,53564.886671
139368,127550.87544
139369,154888.28818800004
139370,281605.72010000004
139371,44266.330458
139372,168673.33837100002
139373,24848.818911
139374,67151.617776
139375,54422.436398000005
139376,20894.396788000002
139377,142878.40211
139378,33978.689893999996
139379,116378.881864
139380,46658.336431
139381,132636.386723
139382,87623.493191
139383,61085.890212
139384,48636.55837299999
139385,138702.184619
139386,133343.521558
139387,52910.87393700001
139388,28714.354301000003
139389,105588.34364499999
139390,67297.04248099998
139391,98872.083571
139392,61343.13506300001
139393,63111.502183
139394,47599.203407
139395,27529.984579
139396,248590.89479999998
139397,34484.06601
139398,151736.905014
139399,46122.764495999996
139400,45051.475746
139401,55697.54687
139402,140241.49423500002
139403,21855.340487999998
139404,184021.215507
139405,298787.33833
139406,152896.552294
139407,129825.03522100001
139408,8580.1694217
139409,48769.051625
139410,95548.12034800001
139411,245934.60519000003
139412,19651.998628999998
139413,78012.17801200002
139414,127686.29894599998
139415,71037.025749
139416,76913.73657000001
139417,123551.806211
139418,57719.647668000005
139419,45632.1286
139420,27063.869825
139421,316502.95781000005
139422,49425.034807
139423,594780.1289899999
139424,47769.019871
139425,29254.377617000002
139426,91239.05033200001
139427,52479.52212
139428,34902.727711
139429,98675.101877
139430,33480.584249
139431,136861.655372
139432,148508.38535000003
139433,116836.74298499999
139434,45601.241544
139435,62662.79012
139436,411783.2649
139437,54969.31918499999
139438,56935.04537099999
139439,24837.57654
139440,102234.655895
139441,29651.492199
139442,72158.59395000001
139443,14908.102513999998
139444,37257.656663
139445,135020.77903600002
139446,76592.714618
139447,208280.52128999998
139448,333942.36361999996
139449,540458.2390299999
139450,42918.157945
139451,80166.82562500001
139452,66882.927797
139453,64225.13710800001
139454,505452.08797000005
139455,17153.204926000002
139456,136438.83442399997
139457,81581.21952299998
139458,51998.748738999995
139459,118677.16177
139460,280467.6148
139461,115841.774573
139462,25051.9627053
139463,63428.797416
139464,55387.622898999995
139465,786374.2178
139466,51686.908731999996
139467,22671.9429215
139468,29422.844660000002
139469,32497.103857999995
139470,239408.82603999996
139471,184596.90901999996
139472,33643.38064500001
139473,29940.986807999998
139474,4418.8414124
139475,78185.94255900002
139476,34752.253616999995
139477,22938.822685600004
139478,134601.666982
139479,78122.163527
139480,40179.957333000006
139481,45546.604565
139482,13022.159578000003
139483,1068549.1843500002
139484,128706.35088200001
139485,320464.30185000005
139486,83243.30092499999
139487,105814.260707
139488,34978.898636
139489,152257.42428799998
139490,13688.749795700001
139491,136603.77448800002
139492,30955.308702
139493,22595.565049
139494,50417.367924
139495,42441.919925
139496,74273.40485600001
139497,9162.435178900001
139498,67030.268833
139499,127217.90018199998
139500,35220.74802400001
139501,97120.544417
139502,29481.767225999996
139503,69892.264024
139504,210441.82152
139505,179815.049539
139506,13585.751122700001
139507,31364.494454999996
139508,28316.469588
139509,4937.609353436999
139510,265516.00541
139511,351969.38417
139512,20318.718437
139513,44925.345207
139514,21662.343759000003
139515,174846.39289
139516,133822.940273
139517,141246.63458100002
139518,45885.10557
139519,63892.388021
139520,110268.90280300002
139521,275824.82941
139522,112788.255745
139523,206768.00206
139524,55728.262887000004
139525,39471.514469999995
139526,28203.088094
139527,136106.998583
139528,230825.68029999998
139529,43761.882637999995
139530,70905.06487399999
139531,93726.689239
139532,194445.48532
139533,71827.100772
139534,58935.66695299999
139535,235925.91439
139536,49407.030371
139537,17542.3809607
139538,8243.8128897
139539,81589.376777
139540,162813.68422400003
139541,31040.162104
139542,22623.6242198
139543,70968.72357
139544,91137.345067
139545,58837.56056
139546,50750.056665
139547,85553.308469
139548,110923.923762
139549,183011.35569000003
139550,69411.87769899999
139551,232658.77821
139552,44383.156623
139553,9017.3855703
139554,59887.000858
139555,43167.60727200001
139556,24551.377249999994
139557,832626.3405600002
139558,13215.124178499998
139559,39602.058964
139560,87418.23522900001
139561,72450.844269
139562,47320.70309499999
139563,23559.196271
139564,143863.122785
139565,34991.942764
139566,30032.457422
139567,284683.04607000004
139568,183900.615821
139569,57509.030784
139570,51600.725707
139571,62717.290099
139572,72862.188652
139573,232897.88383999997
139574,341514.044
139575,168420.56826899998
139576,17113.2580438
139577,44863.632071
139578,54455.877266999996
139579,27495.269366
139580,92869.700544
139581,67505.849776
139582,167704.22534
139583,22155.392399
139584,20757.08399
139585,166192.105849
139586,622114.6963699999
139587,9119.8849099
139588,55950.781040999995
139589,24645.519062000003
139590,172668.46679
139591,157925.692346
139592,14568.087716400001
139593,53826.227807
139594,15691.796846300003
139595,40504.449878
139596,299220.20940000005
139597,17353.386286800003
139598,77104.51606800001
139599,37024.74301399999
139600,810726.8100800001
139601,72484.06902600001
139602,97258.08931799998
139603,189743.74972600004
139604,1841.1615503799997
139605,43905.531293
139606,101829.589077
139607,291776.39434
139608,121769.79739400002
139609,6311.4516124
139610,38947.712562999994
139611,11353.677385699999
139612,334284.42554
139613,37083.54521599999
139614,40634.631445
139615,170625.03737000003
139616,146979.76552800002
139617,8899.9951778
139618,447262.01217999996
139619,17238.296162299997
139620,132987.75913199998
139621,33313.232567299994
139622,28650.547922000005
139623,411682.76995000005
139624,23078.988261
139625,219705.38073
139626,64078.942188
139627,128413.679895
139628,16428.990056399998
139629,106678.11054800001
139630,86229.925552
139631,24717.112704
139632,29629.296489
139633,40006.666510999996
139634,34421.453150999994
139635,18133.754441999998
139636,31778.473677
139637,38887.63890799999
139638,311370.21977
139639,45062.407652999995
139640,359714.82749
139641,177456.780158
139642,82160.25207
139643,14661.5206161
139644,12654.230263000001
139645,73956.325797
139646,47855.422763
139647,46533.116047
139648,13529.5578996
139649,177532.02513999998
139650,43974.07715999999
139651,67718.724815
139652,57433.869091000015
139653,7719.344428000001
139654,38618.311237999995
139655,31944.096035999995
139656,188804.45301
139657,677049.21609
139658,11748.585433299999
139659,38415.70050600001
139660,22920.244765999996
139661,71415.94562799999
139662,101390.035481
139663,59086.18009600001
139664,35624.788347
139665,52759.240779
139666,109743.093581
139667,35806.841937000005
139668,25061.813231000004
139669,66543.913546
139670,63166.79268499999
139671,48699.98770000001
139672,110110.929898
139673,38109.059534
139674,27179.563407
139675,54889.959855
139676,672878.3531100001
139677,184537.465598
139678,22377.621139
139679,26631.485171
139680,227401.79693999997
139681,51623.494055999996
139682,144564.82336999997
139683,77092.89067400001
139684,54252.169182000005
139685,529044.67325
139686,10369.219465699998
139687,46125.257452000005
139688,63678.32035000001
139689,90715.06692400001
139690,20388.810541000003
139691,274714.55571
139692,267458.22012
139693,95084.552845
139694,45909.807520999995
139695,83208.01223
139696,89028.2139
139697,210786.60195999997
139698,52400.531753999996
139699,31832.098998
139700,194276.373956
139701,30326.295048000007
139702,38059.918865
139703,2699.23382852
139704,443817.15309
139705,62274.61864
139706,148604.20855
139707,165961.09600700001
139708,62285.487650999996
139709,30345.829005
139710,178507.06513200002
139711,87515.970576
139712,63796.926142
139713,22254.4130761
139714,117621.592903
139715,20882.420844
139716,82539.725472
139717,42677.91055099999
139718,51616.276006
139719,57886.06161199999
139720,138714.86103
139721,117805.872927
139722,15182.094776099999
139723,230292.97168000005
139724,65439.204018000004
139725,29015.827371
139726,40680.702706
139727,870195.0410900001
139728,54179.41411699999
139729,95239.254412
139730,95951.465024
139731,75607.05315600001
139732,70538.403059
139733,69371.96423800002
139734,31649.028361000004
139735,22464.942966
139736,739738.19962
139737,60718.520367
139738,14219.111825299999
139739,83619.751079
139740,35683.864110999995
139741,103580.900777
139742,43596.178687
139743,32222.642633999996
139744,29772.779995
139745,192943.892605
139746,35654.66426599999
139747,254227.10726000002
139748,46690.946377
139749,12011.348420799997
139750,50003.723122
139751,44440.901635999995
139752,42177.714586
139753,32170.813262999996
139754,76921.186098
139755,31842.556605
139756,241362.48952
139757,148341.58881199997
139758,236110.41999500003
139759,61939.146588
139760,122539.90660900001
139761,16306.990248699998
139762,39206.983614000004
139763,24715.365629
139764,23796.20069
139765,86483.572587
139766,149517.03285000002
139767,24422.312678000002
139768,146232.51194
139769,22888.519538400004
139770,234840.11293
139771,106390.36934499998
139772,19196.0226911
139773,70079.518055
139774,86656.529898
139775,72174.14291600001
139776,26651.287915
139777,42651.313185
139778,239771.97058999998
139779,27173.497319
139780,53834.042764
139781,45005.823064
139782,115674.886971
139783,31044.036813000002
139784,52641.932549
139785,124152.550749
139786,23531.124686000003
139787,15357.339876400001
139788,217337.53939
139789,9299.113260199998
139790,175999.09907999999
139791,24421.236997
139792,61286.61513499999
139793,52326.598275000004
139794,398651.42254
139795,87403.944097
139796,20766.827205
139797,133537.976292
139798,131116.044342
139799,51131.158138
139800,64751.41674700001
139801,26938.198744
139802,36951.355555
139803,22766.898558400004
139804,33193.397343000004
139805,25831.190426999998
139806,238759.93469999995
139807,178304.01926
139808,74348.42676500001
139809,53339.676177
139810,17079.403867
139811,98559.07703100001
139812,64897.427558
139813,23662.040172399997
139814,314960.61069
139815,23642.242015
139816,42907.597402
139817,78828.69533599999
139818,31299.28958
139819,224088.30800999998
139820,266318.25723
139821,77395.25304100002
139822,79630.53831299998
139823,17180.898842900002
139824,61072.31525100001
139825,149326.364062
139826,39677.233464
139827,48930.77406029999
139828,17196.9052147
139829,23085.605164000004
139830,121513.155796
139831,5479.0795447
139832,30587.350655500002
139833,115164.55558
139834,27953.848391
139835,80689.371315
139836,24885.710782000002
139837,48256.736708
139838,41182.55894
139839,28230.267948
139840,46912.77368599999
139841,35275.904649
139842,66190.12572
139843,25111.176588000002
139844,96607.022942
139845,13927.867232400002
139846,238548.66752800002
139847,136404.643663
139848,37826.581719
139849,17576.032453300002
139850,36070.942455
139851,289218.56902
139852,67530.58160899999
139853,35244.905022
139854,263943.60194
139855,28020.359826
139856,311160.59881
139857,110425.88811300001
139858,90345.253428
139859,130968.682287
139860,11332.647958799998
139861,26179.026746
139862,177847.74295999997
139863,18804.978132999997
139864,20912.7571248
139865,44860.608633
139866,37156.676958000004
139867,170590.498518
139868,20509.5965584
139869,37035.329457
139870,36928.37192799999
139871,91892.16247400001
139872,112900.443519
139873,54870.232996
139874,27415.966505
139875,156482.15816000002
139876,26280.329550100003
139877,23127.577376
139878,41123.710652
139879,81723.57095200001
139880,40518.874486
139881,54213.765003
139882,25732.325924
139883,38819.210762
139884,34950.929739
139885,36812.06095
139886,35986.2211
139887,189326.730901
139888,83016.640586
139889,96932.742053
139890,180099.98093000002
139891,56555.226843
139892,84877.130707
139893,35028.821683
139894,90606.183096
139895,41183.10234900001
139896,53409.053847
139897,159993.51062000002
139898,421781.49003
139899,110116.536005
139900,105467.65827800003
139901,26374.544693999993
139902,214188.77120599998
139903,381413.27449999994
139904,48209.13495200001
139905,62571.756442000005
139906,67963.83500699999
139907,88439.00773800001
139908,364320.27378000005
139909,139533.78944
139910,164857.22361
139911,43866.30218300001
139912,36512.315092
139913,55213.577634
139914,58026.248421000004
139915,45873.180861
139916,191310.43829000002
139917,22244.273234
139918,18372.867637
139919,84489.615789
139920,44836.750358000005
139921,68869.05581600001
139922,108134.92561300001
139923,204409.75429000004
139924,112550.48478099999
139925,468892.38706
139926,75676.55166299999
139927,148991.033985
139928,36305.181981
139929,56193.204282
139930,36053.906351
139931,97037.903943
139932,724996.9160099999
139933,83024.115119
139934,134076.041667
139935,51189.78945999999
139936,90118.19234699999
139937,137566.17382800003
139938,47661.15448999999
139939,27648.139597
139940,113832.02650900002
139941,969397.2207800001
139942,46388.163603
139943,327972.86296000006
139944,147131.83363399998
139945,23088.805405
139946,61216.423624
139947,20291.414519
139948,10277.6754821
139949,47441.383259
139950,27300.10453
139951,25553.093316000002
139952,70106.65578100001
139953,9273.6432695
139954,212895.194128
139955,47671.448882000004
139956,363933.29245999997
139957,23357.371269000003
139958,148294.84663
139959,86110.177748
139960,59565.750378000004
139961,49724.477355
139962,61697.99811799999
139963,29047.261545999994
139964,30422.437548000005
139965,34715.071201000006
139966,63943.785581
139967,437782.83209
139968,50305.465362
139969,62545.705860999995
139970,26188.964767999994
139971,34221.026687
139972,47786.63785499999
139973,91500.514603
139974,139280.90834599998
139975,69431.17646399999
139976,51937.87951000001
139977,129649.84248799998
139978,137853.581024
139979,76519.739806
139980,7302.214603500001
139981,73262.90742699998
139982,467841.73146000004
139983,89406.74243799999
139984,61174.006949
139985,183834.48393200006
139986,43550.600678999996
139987,218514.47135
139988,18221.268913
139989,48705.566327
139990,83303.50680299998
139991,40903.30663399999
139992,50183.947336
139993,42481.519793
139994,30732.817043999996
139995,123527.84712100001
139996,33071.714522999995
139997,392746.47878999996
139998,17706.0008614
139999,132244.76795399998
140000,44755.28974199999
140001,17111.049896000004
140002,7183.7074348
140003,27396.165409999998
140004,204916.78618
140005,67713.278114
140006,208736.38777999996
140007,29160.766387999996
140008,258913.84854
140009,62908.515648
140010,1419864.3111399997
140011,68453.244431
140012,25531.479001
140013,225075.38896999997
140014,186920.06032999998
140015,30398.415977000004
140016,64485.268234
140017,174379.18336
140018,29451.346790699998
140019,91216.588908
140020,120743.325997
140021,15729.752041999998
140022,143247.02201199997
140023,171874.98677999998
140024,21720.0264565
140025,154510.097178
140026,71671.209961
140027,49422.386006999994
140028,86320.186698
140029,93355.025838
140030,58716.81666999999
140031,33872.225907
140032,120614.30354899999
140033,29022.187640999997
140034,72952.60157
140035,323775.24038000003
140036,149811.189084
140037,39675.163499
140038,10217.3121807
140039,104077.087552
140040,139287.30560999998
140041,107940.24639299998
140042,43855.05049000001
140043,61152.041079
140044,113331.02843600002
140045,35464.836629
140046,25975.679784
140047,51412.798266000005
140048,161468.17283999998
140049,42236.556502
140050,30418.975832000004
140051,352285.93870999996
140052,31554.928564
140053,34287.185271
140054,88218.510178
140055,41690.522337999995
140056,35946.856822
140057,32827.417589000004
140058,64379.239757999996
140059,60382.75836400001
140060,79019.16861900002
140061,35762.647601
140062,36988.957783699996
140063,16221.875801299999
140064,96640.60353960001
140065,27762.853605
140066,64307.884438000016
140067,49014.667704
140068,32415.800464000007
140069,38550.36470000001
140070,41210.325557000004
140071,13802.169507800001
140072,100241.621889
140073,42338.71889999999
140074,19013.058033200003
140075,38222.661476999994
140076,84824.26957
140077,182563.09995
140078,13895.340616099998
140079,13732.0075131
140080,27559.260951999993
140081,60609.733919000006
140082,163653.192051
140083,114375.39167000001
140084,61048.269381000006
140085,534349.0581
140086,60193.578569000005
140087,133213.158429
140088,56487.424296000005
140089,43442.663374
140090,168330.08175
140091,39594.400607
140092,68397.00055299999
140093,183615.96079100002
140094,452674.45742
140095,16425.5660882
140096,149302.512117
140097,13662.380116
140098,151901.981116
140099,123872.16278900001
140100,56009.37612800001
140101,109330.41508400001
140102,3018.5152644
140103,9274.6505959
140104,174235.78963
140105,99109.783242
140106,79510.445449
140107,24286.331781000004
140108,364226.61635
140109,50962.820543
140110,26231.792938000006
140111,130609.23605500002
140112,67103.59090600001
140113,43748.16423499999
140114,40305.332862
140115,100588.239301
140116,71744.165312
140117,22105.588975
140118,47870.025504
140119,317019.5823799999
140120,51481.150054
140121,26014.876622
140122,16590.547021
140123,676811.0560600001
140124,107082.29598699999
140125,24664.554300999996
140126,119397.77634600003
140127,136846.47055300002
140128,27757.922163
140129,32937.152073
140130,54544.823156
140131,70416.272959
140132,86177.777486
140133,179013.38518
140134,50972.92984700001
140135,30603.412816999997
140136,36184.642796
140137,78917.153598
140138,431066.20691999997
140139,105000.074817
140140,21964.003193999997
140141,644586.3991099999
140142,44740.326911
140143,127813.72577300001
140144,219976.59644
140145,88689.70676799999
140146,182510.18759000002
140147,120082.68768000002
140148,9296.0878907
140149,45054.683302000005
140150,5911.08093473
140151,350588.24347
140152,510099.44876000006
140153,50760.470743
140154,38342.313774
140155,35531.576581
140156,106394.98284400001
140157,94643.403598
140158,48271.902346
140159,327385.03465999995
140160,63012.107372
140161,214641.42152
140162,63232.117473000006
140163,23620.072226099997
140164,56752.38631300001
140165,39379.183808999995
140166,49765.754984
140167,83304.41039
140168,69104.451116
140169,98393.11397799998
140170,11736.3186508
140171,39123.493631
140172,177066.21735999998
140173,31010.954631
140174,122052.52903399998
140175,306801.06549999997
140176,96616.67927
140177,49975.229033
140178,42664.635693000004
140179,42434.220257999994
140180,88421.42804399999
140181,36311.201926
140182,125482.97911
140183,78042.984495
140184,147808.2832
140185,24932.544839000002
140186,76131.75348900001
140187,118496.69063299999
140188,135596.01514099998
140189,74336.55821799999
140190,13822.106695600003
140191,124282.42305000001
140192,29170.867470999998
140193,83579.78800799999
140194,56720.56074600001
140195,283036.92262
140196,73301.63377699998
140197,13475.103254399999
140198,8773.43085312
140199,52046.611494000004
140200,181633.754962
140201,85257.95574199999
140202,61440.902657
140203,60264.056528
140204,24005.675223
140205,34271.368354
140206,21107.3819613
140207,24064.006763999998
140208,18411.734577499996
140209,18302.664983000002
140210,42816.910013
140211,10833.148506579999
140212,104913.242795
140213,81822.297859
140214,206584.88477
140215,40925.038821
140216,34599.201968
140217,636592.01041
140218,53706.711504000006
140219,37827.153335
140220,19027.2708649
140221,37595.317341
140222,7150.0502656
140223,108335.10331899999
140224,27290.8216438
140225,118256.16191400001
140226,40655.42553000001
140227,351023.42539999995
140228,12584.286168300001
140229,115718.404516
140230,78473.532273
140231,8976.2067254
140232,111700.387983
140233,33260.727249999996
140234,31068.270144
140235,61754.400156
140236,56749.449046
140237,37130.784955
140238,40470.294653000004
140239,58015.13120799999
140240,25061.114223400004
140241,36375.54994700001
140242,37517.230730999996
140243,132407.887905
140244,214780.30969000002
140245,86650.338341
140246,30872.328436999996
140247,131305.830796
140248,38311.06812600001
140249,41807.321462
140250,50769.63256900001
140251,69946.45776699999
140252,24340.743381999997
140253,19885.283175
140254,29321.275798
140255,45001.864008
140256,106356.24727099999
140257,68347.767519
140258,76176.361711
140259,279915.50027
140260,43702.454107000005
140261,129583.179064
140262,41725.87324
140263,163626.11485
140264,10339.834312219999
140265,45386.40801499999
140266,137757.69336
140267,89449.90117499999
140268,113789.577777
140269,38161.348449000005
140270,38040.738816
140271,68617.161192
140272,67964.18809
140273,40422.218797
140274,45205.111843000006
140275,547893.56847
140276,14830.015856500002
140277,157186.10019900004
140278,127442.66172300003
140279,86251.012535
140280,41515.477199
140281,68030.030031
140282,77775.06255100001
140283,189856.11135
140284,46709.39387299999
140285,36947.43592
140286,47925.680336000005
140287,115237.85732899999
140288,35286.87603299999
140289,165780.345929
140290,39919.764704999994
140291,227534.75950000001
140292,61759.114232
140293,68718.115565
140294,93747.67349500001
140295,57385.568053
140296,14991.696198399999
140297,217626.26163999998
140298,60460.139943999995
140299,28546.87758
140300,33611.996946
140301,33330.16448
140302,115261.30114900002
140303,609127.63651
140304,107691.436665
140305,187782.00492
140306,153450.57613600002
140307,240538.67002
140308,131556.63533799996
140309,24037.018425
140310,206904.36604099997
140311,30192.451355999998
140312,24863.25769
140313,23109.978135999998
140314,41540.80968299999
140315,46821.448148999996
140316,18193.7150441
140317,63955.239216
140318,16720.667574900002
140319,126259.53927899999
140320,81429.90576999998
140321,159665.99531
140322,27733.404755999996
140323,63722.11013999999
140324,105278.856327
140325,68463.115071
140326,50038.035785
140327,115085.00579299999
140328,28511.390315000004
140329,11655.3554128
140330,33325.55545
140331,18720.368085300004
140332,3571.2360876299995
140333,35268.05975
140334,110302.402561
140335,9881.1138928
140336,67807.628961
140337,84007.896227
140338,76560.81752899999
140339,273672.80195
140340,64111.994132
140341,34662.516500000005
140342,9619.0980003
140343,58507.536544999995
140344,25819.006929000003
140345,47327.96758899999
140346,74576.252879
140347,37220.937017000004
140348,418187.24003
140349,115107.01438799998
140350,56040.335961000004
140351,93198.09534
140352,39155.036555
140353,39555.752782
140354,20053.2310821
140355,86232.014015
140356,180881.42908099998
140357,55553.663668
140358,260682.90659999996
140359,36727.896071
140360,10737.45672758
140361,54708.840453
140362,28898.099479000004
140363,17947.2970212
140364,89452.437779
140365,246111.53791999997
140366,45545.48221199999
140367,19134.912045
140368,174290.46768
140369,11666.7013643
140370,38215.085227999996
140371,148897.44785099998
140372,124755.326836
140373,277865.50752999994
140374,42405.859869
140375,105769.84017400001
140376,31176.161830000005
140377,85377.82562799999
140378,32585.442804000002
140379,397787.66423000005
140380,23360.438595
140381,99052.481109
140382,13901.5580012
140383,175851.23281699998
140384,107954.752007
140385,57945.848488
140386,96546.344512
140387,17035.369832599998
140388,43229.541572
140389,27402.902368
140390,102766.58096199999
140391,63080.3234146
140392,22118.588809
140393,30975.652348000003
140394,132594.08151000002
140395,32265.16419
140396,109579.80315600001
140397,101475.54587100001
140398,49924.198294999995
140399,4169.20082352
140400,53179.781971000004
140401,33718.920334999995
140402,140263.918507
140403,147096.45479699998
140404,88758.51632999998
140405,73154.94005599999
140406,56772.98691
140407,33096.885365999995
140408,96663.931542
140409,7225.16836845
140410,104312.295882
140411,219095.52797000002
140412,24679.214152999997
140413,422102.68606000004
140414,32709.893334
140415,7116.962768799999
140416,120406.234936
140417,397250.09062000003
140418,102331.67782000001
140419,83431.51288999998
140420,78978.73166199999
140421,36593.917167
140422,68781.89734200001
140423,41096.936864
140424,7007.6104116999995
140425,5067.243468839999
140426,56040.451001999994
140427,495793.29347000003
140428,56415.40221000001
140429,100531.917109
140430,97259.46823199998
140431,26993.540549999998
140432,42015.880382999996
140433,40542.12194899999
140434,34370.93408399999
140435,648893.73641
140436,99822.42305199998
140437,107253.964429
140438,37326.666819
140439,41765.463326000005
140440,31700.106655000003
140441,20277.154149
140442,39919.363613999994
140443,22946.9991127
140444,43266.57830499999
140445,141544.89442800003
140446,236887.97968000002
140447,25421.328437
140448,56309.828122
140449,70159.851411
140450,524732.475
140451,42874.326429
140452,71674.848967
140453,63605.729931
140454,48654.69149
140455,476031.67150000005
140456,508606.2961700001
140457,26670.392897399997
140458,49457.698858
140459,31557.503483
140460,31055.944893999997
140461,48081.012866
140462,634819.18732
140463,143180.56140500001
140464,58296.573233
140465,208100.29462999996
140466,32941.09435300001
140467,99619.179366
140468,75484.270729
140469,69709.71469200001
140470,6385.026783470001
140471,48111.677665
140472,54955.925198
140473,31427.59387
140474,25899.320029
140475,77453.586209
140476,84993.794444
140477,125788.74960600003
140478,28040.195362
140479,149683.095578
140480,456252.90798
140481,20235.273134100004
140482,633651.3150199999
140483,32460.140672
140484,30750.497894
140485,84252.376339
140486,58866.45229499999
140487,35980.832446
140488,53531.841896000005
140489,235663.50491999998
140490,31947.712049
140491,173472.649898
140492,74166.14349799999
140493,110552.266607
140494,50927.421856999994
140495,40691.070369
140496,46679.25619199999
140497,170271.75498799997
140498,64040.394829
140499,160717.07606599998
140500,164802.385038
140501,77836.26086299999
140502,101238.228807
140503,63815.12022299999
140504,60880.776396999994
140505,64243.241265000004
140506,43172.965484
140507,426057.80386000004
140508,53507.961322
140509,101145.10845999999
140510,3574.5574416000004
140511,54407.611841
140512,16737.609517099998
140513,252027.62039
140514,100266.414082
140515,24295.380633999997
140516,33042.860295000006
140517,26877.834629999998
140518,30442.570445999998
140519,64314.29350300001
140520,75715.467493
140521,60673.532397999996
140522,22210.726210200002
140523,101878.640283
140524,52416.204137
140525,50734.37611899999
140526,40571.824849
140527,423650.1949
140528,78759.22946399999
140529,50050.566608
140530,168184.137749
140531,88441.11806200001
140532,30774.857109999994
140533,474128.71453
140534,22757.609266000003
140535,131602.96548199997
140536,70268.640465
140537,108816.46310600001
140538,20801.754311999997
140539,21825.2586753
140540,8982.4379237
140541,48307.51458899999
140542,100801.46963499999
140543,174490.85848
140544,166476.99665000002
140545,93486.63922699999
140546,125366.14082599999
140547,36476.062324
140548,18419.983992300004
140549,9631.1533474
140550,49418.537796000004
140551,31125.339988
140552,73677.050969
140553,69879.382088
140554,44409.248243
140555,73509.61147
140556,99732.52200499999
140557,91870.85807999999
140558,137134.717769
140559,36933.586357
140560,177946.53558
140561,44444.391166
140562,26647.822266000003
140563,69686.834143
140564,72863.528665
140565,23851.030740000002
140566,455655.86825
140567,34305.165177
140568,10477.475184899999
140569,163161.580937
140570,528853.31672
140571,62109.803917
140572,7136.7455529499985
140573,22257.632397699996
140574,107539.257318
140575,17958.754241999995
140576,27242.564310000005
140577,28425.886801000004
140578,46568.345518
140579,126799.093013
140580,348570.29558
140581,61900.619939
140582,239850.87297
140583,28494.591530999995
140584,217063.15022999997
140585,149095.182917
140586,49785.961924
140587,176822.22174999997
140588,183436.71771
140589,83355.99147099999
140590,152525.132698
140591,11158.989488399999
140592,28979.211852
140593,115912.701899
140594,30434.450839000005
140595,412719.29564
140596,225650.02481
140597,150478.50044
140598,356657.91679000005
140599,97743.846985
140600,117339.29242499999
140601,52714.252031
140602,37636.400756999996
140603,25923.363544
140604,42568.505907
140605,56189.402738
140606,95773.15437719999
140607,132931.20482400001
140608,51133.432906999995
140609,29662.09504899999
140610,144132.58995999998
140611,86994.71876100001
140612,47953.066951
140613,129080.92190200002
140614,30496.857069
140615,18031.7016568
140616,72528.839507
140617,77753.973446
140618,13264.194553999998
140619,7208.6796011
140620,79836.441266
140621,41888.109731
140622,78656.432148
